Table,Condition,Frequency
an,an.name LIKE '%a%',7
an,an.name LIKE '%N%',1
an,an.name LIKE '%W%',1
an,an.name LIKE '%n%',3
an,an.name LIKE '%m%',2
an,an.name LIKE '%y%',2
an,an.name LIKE '%B%',3
an,an.name LIKE '%G%',1
an,an.name LIKE '%o%',2
an,an.name LIKE '%R%',1
an,an.name LIKE '%S%',1
an,an.name LIKE '%h%',3
an,an.name LIKE '%t%',3
an,an.name LIKE '%D%',1
an,an.name LIKE '%I%',1
an,an.name LIKE '%J%',1
an,an.name LIKE '%s%',2
an,"an.name LIKE '%,%'",3
an,an.name LIKE '%e%',4
an,an.name LIKE '%p%',1
an,an.name LIKE '%M%',1
an,an.name LIKE '%k%',1
an,an.name LIKE '%L%',1
an,an.name LIKE '%u%',1
an,an.name LIKE '%c%',1
an,an.name LIKE '%H%',1
an,an.name LIKE '%i%',1
it_pi,it.info = 'mini biography',50
lt,lt.link = 'referenced in',6
lt,lt.link = 'references',16
lt,lt.link = 'featured in',3
lt,lt.link = 'features',8
lt,lt.link = 'version of',4
lt,lt.link = 'spoofed in',2
lt,lt.link = 'spoofs',3
lt,lt.link = 'followed by',4
lt,lt.link = 'follows',2
lt,lt.link = 'edited from',1
lt,lt.link = 'spin off',1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%n%'),4
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%a%'),4
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%Y%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%B%'),3
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%l%'),3
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%C%'),2
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%B%'),2
n,"n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%,%')",3
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%r%'),2
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%o%'),2
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%L%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%S%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%r%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%a%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%J%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%l%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%h%'),2
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%e%'),4
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%i%'),2
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%E%'),1
n,n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%d%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%y%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%A%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%e%'),2
n,"n.gender = 'f' OR (n.gender = 'm' AND n.name LIKE '%,%')",1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%s%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%C%'),1
n,n.gender = 'm' OR (n.gender = 'f' AND n.name LIKE '%b%'),1
pi,pi.note = 'Anonymous',4
pi,pi.note = 'Pamella d''Pella',1
pi,pi.note = 'cdonorab',1
pi,pi.note = 'Kevin Newcombe < bnewcom@ibm.net>',1
pi,pi.note = 'woodyanders',1
pi,pi.note = 'Pamela Donnelly',1
pi,pi.note = 'Bill Takacs <kinephile@aol.com>',2
pi,pi.note = 'myself',1
pi,pi.note = 'MO',1
pi,pi.note = 'Nikki Blackburn',1
pi,pi.note = 'Brian Stewart',1
pi,pi.note = 'Stefan Debooijkere',1
pi,pi.note = 'Gary Brumburgh / gr-home@pacbell.net',4
pi,pi.note = 'Matthew Patay',1
pi,pi.note = 'Tom Weaver <TomWeavr@aol.com>',2
pi,pi.note = 'Peter Rubi <Waterswine@aol.com>',1
pi,pi.note = 'mauriciomacias@go.com',1
pi,pi.note = 'Christopher James',1
pi,pi.note = 'frankfob2@yahoo.com',1
pi,pi.note = 'I.S.Mowis',1
pi,pi.note = 'Steve Shelokhonov',1
pi,pi.note = 'ChargerChris',1
pi,pi.note = 'Priscilla Pascual',1
pi,pi.note = 'Blythe379@cs.com',1
pi,pi.note = 'rmlohner',1
pi,pi.note = 'Rogers Cadenhead <rogers@prefect.com>',1
pi,pi.note = 'Kad',1
pi,pi.note = 'anonymous',1
pi,pi.note = 'William''s Mom',1
pi,pi.note = 'Robert Koehler',1
pi,pi.note = 'vicdru@hotmail.com',1
pi,pi.note = 'Anthony Pe̱a',1
pi,pi.note = 'Luis32789@aol.com',1
pi,pi.note = 'k.j.',1
pi,pi.note = 'management',1
pi,pi.note = 'Sarahhh',1
pi,pi.note = 'Xtermy',1
pi,pi.note = 'Zak Hamza < mj_zak@yahoo.co.uk> / ritual < vsritual@vsritual.com>',1
pi,pi.note = 'louie lawless',1
pi,pi.note = 'Richard Edwin Council',1
pi,pi.note = 'trueheritage',1
pi,pi.note = 'Brian Michael Tracy',1
