query,plan_id,plan_content
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('murder', 'murder-in-title')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '3.0'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')
AND kt.kind = 'movie'
AND mi.info IN ('Germany', 'German', 'USA', 'American')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'genres'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')
AND kt.kind = 'movie'
AND mi.info IN ('Horror', 'Action', 'Sci-Fi', 'Thriller', 'Crime', 'War')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'votes'
AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')
AND kt.kind = 'movie'
AND mi.info IN ('USA', 'America')
AND mi_idx.info < '8.5'
AND t.production_year > 1950;",125,/*+  SeqScan(mi_idx) SeqScan(it2) IndexScan(t sampled_title_1_pkey) IndexScan(mi movie_id_movie_info_1) IndexScan(it1 sampled_info_type_1_pkey) IndexScan(mk movie_id_movie_keyword_1) IndexScan(k sampled_keyword_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) HashJoin(mi_idx it2) NestLoop(mi_idx it2 t) NestLoop(mi_idx it2 t mi) NestLoop(mi_idx it2 t mi it1) NestLoop(mi_idx it2 t mi it1 mk) NestLoop(mi_idx it2 t mi it1 mk k) NestLoop(mi_idx it2 t mi it1 mk k kt) Leading((((((((mi_idx it2) t) mi) it1) mk) k) kt)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'votes'
AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '3.0'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')
AND kt.kind = 'movie'
AND mi.info IN ('Germany', 'German')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",125,/*+  SeqScan(mi_idx) SeqScan(it2) IndexScan(t sampled_title_1_pkey) IndexScan(mi movie_id_movie_info_1) IndexScan(it1 sampled_info_type_1_pkey) IndexScan(mk movie_id_movie_keyword_1) IndexScan(k sampled_keyword_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) HashJoin(mi_idx it2) NestLoop(mi_idx it2 t) NestLoop(mi_idx it2 t mi) NestLoop(mi_idx it2 t mi it1) NestLoop(mi_idx it2 t mi it1 mk) NestLoop(mi_idx it2 t mi it1 mk k) NestLoop(mi_idx it2 t mi it1 mk k kt) Leading((((((((mi_idx it2) t) mi) it1) mk) k) kt)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'genres'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')
AND kt.kind = 'movie'
AND mi.info IN ('Drama', 'Horror')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",125,/*+  SeqScan(mi_idx) SeqScan(it2) IndexScan(t sampled_title_1_pkey) IndexScan(mi movie_id_movie_info_1) IndexScan(it1 sampled_info_type_1_pkey) IndexScan(mk movie_id_movie_keyword_1) IndexScan(k sampled_keyword_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) HashJoin(mi_idx it2) NestLoop(mi_idx it2 t) NestLoop(mi_idx it2 t mi) NestLoop(mi_idx it2 t mi it1) NestLoop(mi_idx it2 t mi it1 mk) NestLoop(mi_idx it2 t mi it1 mk k) NestLoop(mi_idx it2 t mi it1 mk k kt) Leading((((((((mi_idx it2) t) mi) it1) mk) k) kt)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '7.0'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '7.0'
AND t.production_year > 1950;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'genres'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')
AND kt.kind = 'movie'
AND mi.info IN ('Drama', 'Horror')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'fight')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",17,/*+  SeqScan(it1) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) SeqScan(kt) IndexScan(mi movie_id_movie_info_1) IndexScan(mi_idx movie_id_movie_info_idx_1) SeqScan(it2) NestLoop(k mk) NestLoop(k mk t) HashJoin(k mk t kt) NestLoop(k mk t kt mi) NestLoop(it1 k mk t kt mi) NestLoop(it1 k mk t kt mi mi_idx) NestLoop(it1 k mk t kt mi mi_idx it2) Leading((((it1 ((((k mk) t) kt) mi)) mi_idx) it2)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'English')
AND mi_idx.info < '8.5'
AND t.production_year > 1950;",17,/*+  SeqScan(it1) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) SeqScan(kt) IndexScan(mi movie_id_movie_info_1) IndexScan(mi_idx movie_id_movie_info_idx_1) SeqScan(it2) NestLoop(k mk) NestLoop(k mk t) HashJoin(k mk t kt) NestLoop(k mk t kt mi) NestLoop(it1 k mk t kt mi) NestLoop(it1 k mk t kt mi mi_idx) NestLoop(it1 k mk t kt mi mi_idx it2) Leading((((it1 ((((k mk) t) kt) mi)) mi_idx) it2)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('sequel', 'revenge', 'based-on-novel')
AND kt.kind = 'movie'
AND mi.info IN ('Bulgaria')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '7.0'
AND t.production_year > 1950;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
"SELECT MIN(mi_idx.info) AS rating, MIN(t.title) AS northern_dark_movie
FROM sampled_info_type_1 AS it1,
   sampled_info_type_1 AS it2,
   sampled_keyword_1 AS k,
   sampled_kind_type_1 AS kt,
   sampled_movie_info_1 AS mi,
   sampled_movie_info_idx_1 AS mi_idx,
   sampled_movie_keyword_1 AS mk,
   sampled_title_1 AS t
WHERE kt.id = t.kind_id
AND t.id = mi.movie_id
AND t.id = mk.movie_id
AND t.id = mi_idx.movie_id
AND mk.movie_id = mi.movie_id
AND mk.movie_id = mi_idx.movie_id
AND mi.movie_id = mi_idx.movie_id
AND k.id = mk.keyword_id
AND it1.id = mi.info_type_id
AND it2.id = mi_idx.info_type_id
AND it1.info = 'countries'
AND it2.info = 'rating'
AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')
AND kt.kind = 'movie'
AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'USA', 'American')
AND mi_idx.info < '8.5'
AND t.production_year > 1990;",145,/*+  SeqScan(mi_idx) SeqScan(it2) SeqScan(k) IndexScan(mk keyword_id_movie_keyword_1) IndexScan(t sampled_title_1_pkey) IndexScan(kt sampled_kind_type_1_pkey) IndexScan(mi movie_id_movie_info_1) SeqScan(it1) HashJoin(mi_idx it2) NestLoop(k mk) HashJoin(mi_idx it2 k mk) NestLoop(mi_idx it2 k mk t) NestLoop(mi_idx it2 k mk t kt) NestLoop(mi_idx it2 k mk t kt mi) HashJoin(mi_idx it2 k mk t kt mi it1) Leading(((((((mi_idx it2) (k mk)) t) kt) mi) it1)) */
