Table,Condition,Frequency
ci,"ci.note IN ('(as Paul Smith)', '(as Francs Stevens)', '(1991-97)', '(as Lilja NÃ³tt)', '(as Ron''s Review)')",1
ci,"ci.note IN ('(production assistant)', '(as LeAn Lovelace)', '(as Alan Collins)', '(as W. W. Beaudine)', '(as Luie Cabellero)')",1
ci,"ci.note IN ('(as Dean Spinksley)', '(1985 production)', '(as Phill Carey)', '(as Vica Borg)', '(Organ)')",1
ci,"ci.note IN ('(as Alon Moni Aboutboul)', '(as Kleon Zamidis)', '(as Tom Stone)', '(as Julie Bennett)', '(Die Katze)')",1
ci,"ci.note IN ('(medic)', '(novel ""Dracula"")', '(as Cliff Booker)', '(as Sharee Elphick)', '(as Lark Alcott)')",1
ci,"ci.note IN ('(as Miklos Rozsa)', '(as Loretto)', '(as AndrÃ© Jacobs)', '(as Carlo Koch)', '(as Robert Wyman)')",1
ci,"ci.note IN ('(uncredited)', '(as J.M. Lasater)', '(as MavÃ¬)', '(the gambler)', '(Kadota''s son)')",1
ci,"ci.note IN ('(uncredited)', '(as Byanka)', '(1991-1996)', '(as Sam J. Garrett)', '(episodes 12-14)')",1
ci,"ci.note IN ('(as Yashar Adem)', '(glacier''s handler)', '(as Joe Batac)', '(as Vasya Vasilyev)', '(as Tony Young)')",1
ci,"ci.note IN ('(location assistant) (as Alex Martin)', '(as Kristina Bella)', '(medic: Mexico)', '(as Lam Jing)', '(as Warren Stevens)')",1
ci,"ci.note IN ('(production assistant)', '(novel ""Graziella"")', '(in Washington)', '(as Rick Cottrell)', '(1992-1995)')",1
ci,"ci.note IN ('(co-creator)', '(as David McNulty)', '(as Mel Davenport)', '(as Lisa Heggeness)', '(as PO2 Saguilaya)')",1
ci,"ci.note IN ('(set production assistant: Vancouver) (uncredited)', '(as Ilush)', '(as Zdenka Hersar)', '(Oversygeplejerske)', '(as Nannine Wright)')",1
